"id","city","temperature","wind_speed","condition","timestamp"
9161,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:06:20.530352"
9162,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:06:21.143575"
9163,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:06:21.656481"
9164,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:06:22.064891"
9165,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:06:22.680711"
9166,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:06:23.396423"
9167,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:06:24.831127"
9168,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:06:25.240613"
9169,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:06:25.854537"
9170,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:06:26.264562"
9171,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:06:26.674568"
9172,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:06:27.08377"
9173,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:06:27.494083"
9174,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:06:27.90273"
9175,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:06:28.257871"
9176,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:06:28.592692"
9177,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:06:28.915527"
9178,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:06:29.248717"
9179,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:06:29.57096"
9180,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:06:29.918267"
9181,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:06:30.258332"
9182,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:06:30.600118"
9183,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:06:30.925396"
9184,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:06:31.249387"
9185,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:06:31.585247"
9186,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:06:31.92604"
9187,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:06:32.268085"
9188,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:06:32.602336"
9189,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:06:32.937395"
9190,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:06:33.272797"
9191,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:06:33.62247"
9192,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:06:33.961949"
9193,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:06:34.319694"
9194,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:06:34.66293"
9195,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:06:35.007634"
9196,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:06:35.321309"
9197,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:06:35.644162"
9198,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:06:35.958916"
9199,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:06:36.298233"
9200,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:06:36.624544"
9201,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:06:36.981908"
9202,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:06:37.355253"
9203,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:06:37.698212"
9204,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:06:38.035644"
9205,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:06:38.368172"
9206,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:06:38.744203"
9207,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:06:39.083418"
9208,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:06:39.41053"
9209,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:06:39.740371"
9210,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:06:40.066388"
9211,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:06:40.393888"
9212,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:06:40.744768"
9213,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:06:41.063842"
9214,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:06:41.400257"
9215,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:06:41.734959"
9216,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:06:42.063603"
9217,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:06:42.381446"
9218,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:06:42.722656"
9219,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:06:43.056324"
9220,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:06:43.396698"
9221,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:06:43.717349"
9222,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:06:44.055785"
9223,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:06:44.404738"
9224,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:06:44.746195"
9225,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:06:45.065303"
9226,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:06:45.390239"
9227,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:06:45.721181"
9228,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:06:46.040394"
9229,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:06:46.367884"
9230,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:06:46.708734"
9231,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:06:47.047768"
9232,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:06:47.39665"
9233,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:06:47.737316"
9234,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:06:48.073808"
9235,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:06:48.398444"
9236,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:06:48.743604"
9237,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:06:49.073881"
9238,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:06:49.407483"
9239,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:06:49.750012"
9240,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:06:50.100376"
9241,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:06:50.439007"
9242,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:06:50.759625"
9243,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:06:51.080708"
9244,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:06:51.414805"
9245,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:06:51.754648"
9246,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:06:52.260456"
9247,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:06:52.596544"
9248,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:06:52.938518"
9249,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:06:53.275145"
9250,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:06:53.599841"
9251,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:06:53.94069"
9252,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:06:54.284755"
9253,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:06:54.620091"
9254,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:06:54.962792"
9255,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:06:55.309733"
9256,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:06:55.636613"
9257,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:06:55.958948"
9258,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:06:56.298041"
9259,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:06:56.616596"
9260,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:06:56.94602"
9261,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:06:57.286573"
9262,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:06:57.616382"
9263,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:06:57.962817"
9264,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:06:58.29769"
9265,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:06:58.6373"
9266,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:06:59.025008"
9267,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:06:59.393172"
9268,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:06:59.726076"
9269,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:00.048158"
9270,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:00.396837"
9271,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:00.756832"
9272,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:01.097914"
9273,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:01.415101"
9274,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:01.756431"
9275,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:02.102925"
9276,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:07:02.413526"
9277,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:07:02.735472"
9278,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:07:03.063091"
9279,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:07:03.421459"
9280,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:07:03.747616"
9281,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:07:04.084059"
9282,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:04.443919"
9283,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:04.779789"
9284,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:05.109309"
9285,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:05.448817"
9286,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:05.771307"
9287,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:06.094419"
9288,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:06.431983"
9289,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:07:06.770004"
9290,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:07:07.103247"
9291,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:07:07.437568"
9292,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:07:07.766894"
9293,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:07:08.111312"
9294,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:07:08.431156"
9295,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:08.759293"
9296,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:09.098826"
9297,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:09.424972"
9298,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:09.765617"
9299,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:10.098877"
9300,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:10.445713"
9301,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:10.775278"
9302,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:07:11.086273"
9303,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:07:11.403745"
9304,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:07:11.728701"
9305,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:07:12.083092"
9306,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:07:12.407158"
9307,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:07:12.74645"
9308,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:13.093261"
9309,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:13.419826"
9310,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:13.760949"
9311,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:14.09433"
9312,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:14.437095"
9313,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:14.79796"
9314,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:15.117094"
9315,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:07:15.466411"
9316,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:07:15.80421"
9317,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:07:16.134988"
9318,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:07:16.490816"
9319,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:07:16.816091"
9320,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:07:17.145862"
9321,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:17.530453"
9322,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:17.866869"
9323,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:18.209581"
9324,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:18.536286"
9325,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:18.878533"
9326,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:19.321003"
9327,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:19.821625"
9328,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:07:20.154839"
9329,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:07:20.484352"
9330,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:07:20.826366"
9331,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:07:21.155615"
9332,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:07:21.473746"
9333,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:07:21.810436"
9334,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:22.143045"
9335,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:22.47087"
9336,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:22.808852"
9337,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:23.148599"
9338,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:23.467946"
9339,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:23.809457"
9340,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:24.140859"
9341,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:07:24.487462"
9342,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:07:24.838899"
9343,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:07:25.180823"
9344,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:07:25.513683"
9345,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:07:25.838992"
9346,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:07:26.167528"
9347,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:26.49019"
9348,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:26.82346"
9349,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:27.140426"
9350,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:27.471"
9351,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:27.81348"
9352,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:28.131428"
9353,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:28.460094"
9354,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:07:28.788756"
9355,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:07:29.109461"
9356,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:07:29.423042"
9357,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:07:31.123971"
9358,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:07:31.450455"
9359,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:07:31.793955"
9360,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:32.209862"
9361,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:32.617976"
9362,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:33.029415"
9363,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:33.439823"
9364,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:33.849327"
9365,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:34.577868"
9366,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:34.903803"
9367,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:07:35.245927"
9368,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:07:35.599279"
9369,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:07:35.953202"
9370,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:07:36.281944"
9371,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:07:36.634736"
9372,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:07:36.975616"
9373,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:37.310892"
9374,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:37.631926"
9375,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:37.962067"
9376,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:38.28718"
9377,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:38.624472"
9378,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:38.939346"
9379,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:39.265778"
9380,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:07:39.592199"
9381,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:07:39.938208"
9382,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:07:40.274741"
9383,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:07:41.134088"
9384,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:07:41.483992"
9385,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:07:41.817472"
9386,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:42.153111"
9387,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:42.493812"
9388,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:42.816823"
9389,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:43.155536"
9390,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:43.490164"
9391,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:43.833296"
9392,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:44.164115"
9393,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:07:44.496397"
9394,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:07:44.835523"
9395,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:07:45.176106"
9396,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:07:45.51873"
9397,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:07:45.863724"
9398,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:07:46.197336"
9399,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:46.537657"
9400,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:46.87578"
9401,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:47.207672"
9402,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:47.527607"
9403,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:47.871626"
9404,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:48.216772"
9405,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:48.563339"
9406,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:07:48.902896"
9407,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:07:49.229409"
9408,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:07:49.570001"
9409,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:07:51.119456"
9410,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:07:51.44697"
9411,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:07:51.774041"
9412,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:52.492384"
9413,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:53.099376"
9414,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:53.611492"
9415,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:54.020825"
9416,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:54.430586"
9417,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:54.840533"
9418,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:55.250044"
9419,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:07:55.660516"
9420,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:07:56.030599"
9421,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:07:56.37301"
9422,"Yerevan",13.1,12.4,"Mild 🌤","2026-03-22 10:07:56.716746"
9423,"Gyumri",8.5,12.5,"Cold ❄️","2026-03-22 10:07:57.06516"
9424,"Vanadzor",10.0,7.4,"Cold ❄️","2026-03-22 10:07:57.461168"
9425,"Dilijan",11.2,9.2,"Mild 🌤","2026-03-22 10:07:57.826151"
9426,"Hrazdan",6.9,15.3,"Cold ❄️","2026-03-22 10:07:58.245461"
9427,"Abovyan",8.3,6.9,"Cold ❄️","2026-03-22 10:07:58.581193"
9428,"Kapan",13.8,9.1,"Mild 🌤","2026-03-22 10:07:58.901857"
9429,"Goris",10.8,8.4,"Mild 🌤","2026-03-22 10:07:59.241724"
9430,"Sevan",6.9,9.4,"Cold ❄️","2026-03-22 10:07:59.579417"
9431,"Ijevan",10.7,9.2,"Mild 🌤","2026-03-22 10:07:59.920654"
9432,"Armavir",13.0,7.8,"Mild 🌤","2026-03-22 10:08:00.271939"
9433,"Artashat",15.3,21.7,"Mild 🌤","2026-03-22 10:08:00.627516"
9434,"Sisian",10.4,3.4,"Mild 🌤","2026-03-22 10:08:00.961293"
9435,"Yerevan",12.9,15.7,"Mild 🌤","2026-03-22 11:57:49.209791"
9436,"Gyumri",7.3,10.6,"Cold ❄️","2026-03-22 11:57:49.825762"
9437,"Vanadzor",8.9,10.3,"Cold ❄️","2026-03-22 11:57:50.238102"
9438,"Dilijan",10.0,8.5,"Cold ❄️","2026-03-22 11:57:50.644611"
9439,"Hrazdan",5.5,5.6,"Cold ❄️","2026-03-22 11:57:51.040322"
9440,"Abovyan",7.7,7.2,"Cold ❄️","2026-03-22 11:57:51.445055"
9441,"Kapan",12.1,7.3,"Mild 🌤","2026-03-22 11:57:51.798835"
9442,"Goris",9.5,7.9,"Cold ❄️","2026-03-22 11:57:52.147988"
9443,"Sevan",6.3,8.0,"Cold ❄️","2026-03-22 11:57:52.49168"
9444,"Ijevan",9.5,8.5,"Cold ❄️","2026-03-22 11:57:52.903125"
9445,"Armavir",13.1,10.2,"Mild 🌤","2026-03-22 11:57:53.274385"
9446,"Artashat",14.4,23.1,"Mild 🌤","2026-03-22 11:57:53.63299"
9447,"Sisian",8.7,5.3,"Cold ❄️","2026-03-22 11:57:53.989063"
9448,"Yerevan",12.7,15.7,"Mild 🌤","2026-03-22 11:57:54.356225"
9449,"Gyumri",7.0,10.6,"Cold ❄️","2026-03-22 11:57:54.693913"
9450,"Vanadzor",8.5,10.3,"Cold ❄️","2026-03-22 11:57:55.055164"
9451,"Dilijan",9.6,8.5,"Cold ❄️","2026-03-22 11:57:55.397154"
9452,"Hrazdan",5.4,5.6,"Cold ❄️","2026-03-22 11:57:55.757038"
9453,"Abovyan",7.7,7.2,"Cold ❄️","2026-03-22 11:57:56.122295"
9454,"Kapan",12.1,7.3,"Mild 🌤","2026-03-22 11:57:56.771853"
9455,"Goris",9.5,7.9,"Cold ❄️","2026-03-22 11:57:57.126782"
9456,"Sevan",6.3,8.0,"Cold ❄️","2026-03-22 11:57:57.480703"
9457,"Ijevan",9.5,8.5,"Cold ❄️","2026-03-22 11:57:57.841371"
9458,"Armavir",13.1,10.2,"Mild 🌤","2026-03-22 11:57:58.188765"
9459,"Artashat",14.4,23.1,"Mild 🌤","2026-03-22 11:57:58.558628"
9460,"Sisian",8.7,5.3,"Cold ❄️","2026-03-22 11:57:58.90816"
9461,"Yerevan",12.7,15.7,"Mild 🌤","2026-03-22 11:57:59.301453"
9462,"Gyumri",7.0,10.6,"Cold ❄️","2026-03-22 11:57:59.662358"
9463,"Vanadzor",8.5,10.3,"Cold ❄️","2026-03-22 11:58:00.056752"
9464,"Dilijan",9.6,8.5,"Cold ❄️","2026-03-22 11:58:00.420724"
9465,"Hrazdan",5.4,5.6,"Cold ❄️","2026-03-22 11:58:00.804558"
9466,"Abovyan",7.7,7.2,"Cold ❄️","2026-03-22 11:58:01.147201"
9467,"Kapan",12.1,7.3,"Mild 🌤","2026-03-22 11:58:02.532164"
9468,"Goris",9.5,7.9,"Cold ❄️","2026-03-22 11:58:02.897485"
9469,"Sevan",6.3,8.0,"Cold ❄️","2026-03-22 11:58:03.25775"
9470,"Ijevan",9.5,8.5,"Cold ❄️","2026-03-22 11:58:03.61312"
9471,"Armavir",13.1,10.2,"Mild 🌤","2026-03-22 11:58:03.967714"
9472,"Artashat",14.4,23.1,"Mild 🌤","2026-03-22 11:58:04.3268"
9473,"Sisian",8.7,5.3,"Cold ❄️","2026-03-22 11:58:04.685433"
9474,"Yerevan",12.7,15.7,"Mild 🌤","2026-03-22 11:58:05.058006"
9475,"Gyumri",7.0,10.6,"Cold ❄️","2026-03-22 11:58:05.408526"
9476,"Vanadzor",8.5,10.3,"Cold ❄️","2026-03-22 11:58:05.771157"
9477,"Dilijan",9.6,8.5,"Cold ❄️","2026-03-22 11:58:07.222463"
9478,"Hrazdan",5.4,5.6,"Cold ❄️","2026-03-22 11:58:08.053946"
9479,"Abovyan",7.7,7.2,"Cold ❄️","2026-03-22 11:58:08.873094"
9480,"Kapan",12.1,7.3,"Mild 🌤","2026-03-22 11:58:09.385214"
